ANON_ID,Birthdate,Gen,Eth_2122,Fluency_2122,SpEd_2122,Grade_2122,AttRate_2122,DaysEnr_2122,DaysAbs_2122,Susp_2122,CurrWeightedTotGPA_2122,SED_2122,School Name,Zip_2122
41917,2009-07-15,M,Latino,EL,Not Special Ed,7,0.9278,180.0,13.0,,2.38,SED,ElmhurstUnited,
41920,2007-11-14,F,Latino,RFEP,Not Special Ed,8,0.9167,180.0,15.0,,3.85,Not SED,ElmhurstUnited,
42019,2008-05-05,F,Latino,RFEP,Not Special Ed,8,0.9167,180.0,15.0,,3.85,SED,ElmhurstUnited,
42183,2009-06-12,F,African American,EO,Not Special Ed,7,0.955,111.0,5.0,,0.0,SED,ElmhurstUnited,
42336,2009-07-15,F,Latino,EL,Not Special Ed,7,0.8667,180.0,24.0,,2.08,SED,ElmhurstUnited,
42354,2009-01-31,M,Latino,EL,Special Ed,7,0.75,180.0,45.0,,1.54,SED,ElmhurstUnited,
42527,2007-11-02,M,Latino,RFEP,Not Special Ed,8,0.25,28.0,21.0,,0.0,Not SED,ElmhurstUnited,
42613,2008-07-02,F,Latino,EL,Special Ed,8,0.7611,180.0,43.0,,3.23,SED,ElmhurstUnited,
42758,2008-02-07,F,Not Reported,EL,Not Special Ed,8,0.7111,180.0,52.0,,2.62,SED,ElmhurstUnited,
42765,2008-02-26,F,Latino,RFEP,Not Special Ed,8,0.8111,180.0,34.0,,1.23,SED,ElmhurstUnited,
42777,2009-09-29,F,African American,EO,Not Special Ed,6,0.8421,152.0,24.0,,3.23,SED,ElmhurstUnited,
42868,2009-03-11,F,Latino,EL,Not Special Ed,7,0.9056,180.0,17.0,,2.46,SED,ElmhurstUnited,
43084,2009-11-05,M,Asian,RFEP,Not Special Ed,6,0.8889,180.0,20.0,,3.23,SED,ElmhurstUnited,
43238,2009-10-18,M,African American,EO,Special Ed,6,0.8389,180.0,29.0,,3.0,SED,ElmhurstUnited,
43240,2008-11-10,F,African American,EO,Special Ed,7,0.9056,180.0,17.0,3.0,1.2,SED,ElmhurstUnited,
43241,2010-04-03,M,African American,EO,Not Special Ed,6,0.9333,180.0,12.0,,3.5,SED,ElmhurstUnited,
43362,2009-09-05,M,Latino,EL,Not Special Ed,7,0.9333,180.0,12.0,,3.38,SED,ElmhurstUnited,
43369,2008-09-25,M,White,EO,Not Special Ed,8,0.8788,33.0,4.0,,3.23,SED,ElmhurstUnited,
43375,2009-12-23,M,White,EO,Not Special Ed,6,0.9091,33.0,3.0,,4.0,SED,ElmhurstUnited,
43495,2009-11-09,M,African American,EO,Special Ed,6,0.8778,180.0,22.0,,3.46,SED,ElmhurstUnited,
43503,2010-07-28,F,African American,EO,Not Special Ed,6,0.7333,180.0,48.0,,3.85,SED,ElmhurstUnited,
44029,2009-04-03,M,Latino,EL,Not Special Ed,7,0.8075,161.0,31.0,,0.92,SED,ElmhurstUnited,
44098,2008-03-01,F,Latino,EL,Not Special Ed,8,0.8111,180.0,34.0,,2.23,SED,ElmhurstUnited,
44204,2009-07-15,F,Latino,EL,Special Ed,7,0.8833,180.0,21.0,,0.62,SED,ElmhurstUnited,
44284,2009-09-30,M,Latino,IFEP,Not Special Ed,6,0.554,139.0,62.0,,3.38,SED,ElmhurstUnited,
44334,2008-12-04,F,Latino,RFEP,Not Special Ed,7,0.8944,180.0,19.0,,4.0,SED,ElmhurstUnited,
44373,2009-06-16,F,Latino,EL,Not Special Ed,6,0.5569,167.0,74.0,,2.62,SED,ElmhurstUnited,
44519,2009-01-23,M,Latino,EL,Not Special Ed,7,0.8696,69.0,9.0,,3.15,Not SED,ElmhurstUnited,
44547,2009-04-12,M,Latino,EL,Not Special Ed,7,0.9889,180.0,2.0,,3.38,SED,ElmhurstUnited,
44564,2007-11-15,F,Latino,RFEP,Not Special Ed,8,0.8222,180.0,32.0,,3.23,SED,ElmhurstUnited,
44612,2008-10-24,F,Latino,EL,Not Special Ed,7,0.7611,180.0,43.0,1.0,0.69,SED,ElmhurstUnited,
44701,2008-04-24,M,Latino,RFEP,Not Special Ed,8,0.8722,180.0,23.0,,3.46,SED,ElmhurstUnited,
44812,2009-03-11,F,Multiple Ethnicity,EO,Not Special Ed,7,0.1053,57.0,51.0,,0.0,SED,ElmhurstUnited,
44828,2009-01-28,F,Latino,EL,Not Special Ed,7,0.5556,180.0,80.0,,0.5,SED,ElmhurstUnited,
44853,2009-03-05,M,Latino,RFEP,Not Special Ed,7,0.9889,180.0,2.0,,3.85,SED,ElmhurstUnited,
44854,2007-10-24,M,Not Reported,EO,Special Ed,8,0.7,180.0,54.0,,2.62,SED,ElmhurstUnited,
44971,2008-06-13,F,Latino,EL,Not Special Ed,8,0.9278,180.0,13.0,,2.85,SED,ElmhurstUnited,
44981,2010-05-07,M,Latino,RFEP,Not Special Ed,6,0.9167,180.0,15.0,,3.5,SED,ElmhurstUnited,
45060,2010-05-06,M,Latino,EL,Not Special Ed,6,0.9611,180.0,7.0,,3.67,SED,ElmhurstUnited,
45079,2009-02-02,M,Latino,RFEP,Special Ed,6,0.9278,180.0,13.0,,3.08,SED,ElmhurstUnited,
45110,2009-02-02,M,Latino,RFEP,Special Ed,6,0.95,180.0,9.0,,3.54,SED,ElmhurstUnited,
45138,2009-07-10,M,Latino,EL,Not Special Ed,7,0.8389,180.0,29.0,,2.62,SED,ElmhurstUnited,
45261,2009-04-10,F,African American,EO,Special Ed,6,,,,,3.0,SED,ElmhurstUnited,
45312,2008-11-23,F,Latino,RFEP,Not Special Ed,7,0.8111,180.0,34.0,,2.62,SED,ElmhurstUnited,
45459,2010-01-18,M,African American,EO,Not Special Ed,6,0.7722,180.0,41.0,,2.0,SED,ElmhurstUnited,
45471,2010-05-06,M,African American,EO,Not Special Ed,6,0.7,180.0,54.0,,2.54,SED,ElmhurstUnited,
45539,2010-01-02,M,African American,EO,Not Special Ed,6,0.8833,180.0,21.0,,1.67,SED,ElmhurstUnited,
45581,2010-07-11,F,African American,EO,Not Special Ed,6,0.8889,180.0,20.0,,2.33,SED,ElmhurstUnited,
45654,2010-04-03,M,African American,EO,Not Special Ed,6,0.7833,180.0,39.0,2.0,2.83,Not SED,ElmhurstUnited,
45785,2010-05-25,M,African American,EO,Not Special Ed,6,0.5833,144.0,60.0,1.0,0.0,SED,ElmhurstUnited,
45897,2010-01-22,M,African American,EO,Not Special Ed,6,0.8833,180.0,21.0,,2.83,SED,ElmhurstUnited,
45940,2009-08-20,M,African American,EO,Not Special Ed,7,0.9111,180.0,16.0,1.0,1.77,SED,ElmhurstUnited,
46096,2009-11-27,F,Asian,EO,Not Special Ed,6,0.9389,180.0,11.0,,4.0,SED,ElmhurstUnited,
46142,2010-06-03,M,Latino,EL,Not Special Ed,6,0.8722,180.0,23.0,,2.15,SED,ElmhurstUnited,
46143,2008-05-05,F,Latino,IFEP,Not Special Ed,8,1.0,4.0,0.0,,0.0,Not SED,ElmhurstUnited,
46198,2008-08-05,F,Latino,EL,Not Special Ed,8,0.7389,180.0,47.0,,2.08,SED,ElmhurstUnited,
46227,2008-08-05,F,Latino,EL,Not Special Ed,8,0.7389,180.0,47.0,,2.08,SED,ElmhurstUnited,
46328,2008-04-11,F,Latino,EL,Special Ed,8,0.9444,180.0,10.0,,3.08,SED,ElmhurstUnited,
46355,2008-02-06,F,Latino,RFEP,Not Special Ed,8,0.6267,75.0,28.0,,0.0,SED,ElmhurstUnited,
46452,2009-06-02,M,Latino,RFEP,Not Special Ed,7,0.9389,180.0,11.0,,2.67,SED,ElmhurstUnited,
46523,2008-12-06,F,Latino,EL,Not Special Ed,7,0.8817,169.0,20.0,,3.0,SED,ElmhurstUnited,
46954,2010-03-10,F,Latino,EL,Not Special Ed,6,0.9167,180.0,15.0,,3.08,SED,ElmhurstUnited,
46977,2009-10-02,M,Latino,EL,Not Special Ed,6,0.9667,180.0,6.0,,3.38,SED,ElmhurstUnited,
47084,2008-07-30,F,Latino,RFEP,Not Special Ed,7,0.9278,180.0,13.0,,3.17,SED,ElmhurstUnited,
47274,2008-09-22,F,Latino,RFEP,Not Special Ed,8,0.8667,180.0,24.0,,3.69,SED,ElmhurstUnited,
47293,2009-10-02,M,Latino,EL,Not Special Ed,6,0.9667,180.0,6.0,,3.38,SED,ElmhurstUnited,
47352,2007-11-08,M,Latino,RFEP,Not Special Ed,8,0.9889,180.0,2.0,,4.0,SED,ElmhurstUnited,
47388,2009-10-07,F,Latino,RFEP,Not Special Ed,6,0.9667,180.0,6.0,,3.33,SED,ElmhurstUnited,
47442,2009-06-20,M,Latino,EL,Not Special Ed,7,0.9556,180.0,8.0,,4.0,SED,ElmhurstUnited,
47462,2008-06-20,M,Asian,EO,Not Special Ed,8,0.9056,180.0,17.0,,2.69,SED,ElmhurstUnited,
47463,2009-07-10,M,Asian,EO,Not Special Ed,6,0.8667,180.0,24.0,,3.08,SED,ElmhurstUnited,
47509,2008-06-14,F,Latino,RFEP,Not Special Ed,8,0.9389,180.0,11.0,,4.0,SED,ElmhurstUnited,
47733,2009-02-20,F,Latino,RFEP,Not Special Ed,7,0.5111,180.0,88.0,,1.17,SED,ElmhurstUnited,
47741,2009-03-25,M,Latino,EO,Special Ed,7,0.5667,180.0,78.0,,3.08,SED,ElmhurstUnited,
47915,2010-05-26,F,Latino,RFEP,Not Special Ed,6,0.8389,180.0,29.0,,2.46,SED,ElmhurstUnited,
48368,2008-11-01,F,Pacific Islander,EO,Not Special Ed,7,0.5978,179.0,72.0,,2.15,SED,ElmhurstUnited,
48369,2008-11-01,F,Pacific Islander,EO,Not Special Ed,7,0.5978,179.0,72.0,,2.15,SED,ElmhurstUnited,
48432,2008-09-03,M,Asian,EO,Not Special Ed,8,0.7889,180.0,38.0,,3.08,SED,ElmhurstUnited,
48496,2008-02-09,F,White,EO,Not Special Ed,8,0.85,180.0,27.0,,2.46,SED,ElmhurstUnited,
48527,2008-02-23,F,White,EL,Not Special Ed,8,0.8675,83.0,11.0,,0.0,SED,ElmhurstUnited,
48566,2009-10-05,M,Asian,EO,Not Special Ed,6,0.7833,180.0,39.0,,2.54,SED,ElmhurstUnited,
48689,2010-03-19,M,Latino,RFEP,Not Special Ed,6,0.9,180.0,18.0,,2.83,SED,ElmhurstUnited,
49006,2007-11-19,M,Latino,RFEP,Not Special Ed,8,0.7778,180.0,40.0,,3.08,SED,ElmhurstUnited,
49079,2009-10-16,M,Latino,RFEP,Not Special Ed,6,0.8556,180.0,26.0,,3.38,SED,ElmhurstUnited,
49173,2009-09-23,F,African American,EO,Not Special Ed,6,0.95,180.0,9.0,,2.15,SED,ElmhurstUnited,
49239,2008-07-31,F,African American,EO,Not Special Ed,8,0.55,180.0,81.0,,0.0,SED,ElmhurstUnited,
49258,2008-02-05,M,African American,EO,Not Special Ed,8,0.9278,180.0,13.0,1.0,2.5,SED,ElmhurstUnited,
49272,2008-02-05,M,African American,EO,Not Special Ed,8,0.9278,180.0,13.0,1.0,2.5,SED,ElmhurstUnited,
49398,2009-07-08,M,Latino,EL,Not Special Ed,6,0.9667,180.0,6.0,,3.0,SED,ElmhurstUnited,
49399,2009-08-07,M,Latino,EL,Not Special Ed,6,0.9667,180.0,6.0,,3.0,SED,ElmhurstUnited,
49470,2009-09-24,M,Latino,EL,Not Special Ed,6,0.9556,180.0,8.0,,3.38,SED,ElmhurstUnited,
49481,2010-01-02,M,Latino,RFEP,Not Special Ed,6,0.8167,180.0,33.0,,3.38,SED,ElmhurstUnited,
49567,2010-03-11,M,Latino,EO,Not Special Ed,6,0.9167,180.0,15.0,,3.85,SED,ElmhurstUnited,
49632,2009-01-01,M,Latino,EL,Not Special Ed,7,0.7333,180.0,48.0,,0.85,SED,ElmhurstUnited,
49646,2008-01-11,F,Latino,EL,Not Special Ed,7,0.7632,76.0,18.0,,0.0,SED,ElmhurstUnited,
49748,2009-12-24,F,Latino,EL,Not Special Ed,6,0.7667,180.0,42.0,,2.77,SED,ElmhurstUnited,
49925,2008-12-30,M,Latino,RFEP,Not Special Ed,7,0.9833,180.0,3.0,,3.5,SED,ElmhurstUnited,
49939,2008-12-21,M,African American,EO,Not Special Ed,7,0.7619,147.0,35.0,,0.0,SED,ElmhurstUnited,
49940,2010-08-25,F,African American,EO,Not Special Ed,6,0.619,147.0,56.0,,0.0,SED,ElmhurstUnited,
50004,2010-07-12,M,Latino,EL,Not Special Ed,6,0.8389,180.0,29.0,,2.46,SED,ElmhurstUnited,
50006,2010-07-12,M,Latino,EL,Not Special Ed,6,0.8389,180.0,29.0,,2.46,SED,ElmhurstUnited,
50199,2008-11-22,M,Latino,EO,Not Special Ed,7,0.303,33.0,23.0,,0.0,SED,ElmhurstUnited,
50203,2008-11-22,M,Latino,EO,Not Special Ed,7,0.303,33.0,23.0,,0.0,SED,ElmhurstUnited,
50260,2008-05-28,F,Latino,EL,Not Special Ed,8,0.9277,166.0,12.0,,2.23,SED,ElmhurstUnited,
50446,2009-12-16,M,Latino,EL,Not Special Ed,6,0.9056,180.0,17.0,,2.08,SED,ElmhurstUnited,
50693,2008-10-26,F,African American,EO,Not Special Ed,7,0.8722,180.0,23.0,,1.67,SED,ElmhurstUnited,
50750,2008-11-16,M,Asian,EL,Not Special Ed,7,0.2424,33.0,25.0,,0.0,SED,ElmhurstUnited,
50760,2009-06-08,M,Asian,EO,Not Special Ed,7,0.9056,180.0,17.0,,2.38,SED,ElmhurstUnited,
50761,2009-06-08,M,Asian,EO,Not Special Ed,7,0.9056,180.0,17.0,,2.38,SED,ElmhurstUnited,
50763,2009-01-27,M,Asian,EL,Not Special Ed,7,0.7181,149.0,42.0,1.0,0.31,SED,ElmhurstUnited,
50767,2008-06-09,M,Not Reported,RFEP,Not Special Ed,8,0.95,180.0,9.0,,2.23,SED,ElmhurstUnited,
50846,2010-06-10,M,African American,EO,Not Special Ed,6,0.95,180.0,9.0,,2.83,SED,ElmhurstUnited,
50957,2009-03-30,M,Asian,EL,Not Special Ed,7,0.9827,173.0,3.0,,3.31,SED,ElmhurstUnited,
50995,2008-03-18,M,Latino,EL,Special Ed,8,0.8667,165.0,22.0,,1.69,SED,ElmhurstUnited,
50997,2008-06-23,F,Latino,RFEP,Not Special Ed,8,0.9278,180.0,13.0,,3.85,SED,ElmhurstUnited,
51022,2010-07-20,F,Latino,EL,Not Special Ed,6,0.55,180.0,81.0,,0.92,SED,ElmhurstUnited,
51038,2010-07-20,F,Latino,EL,Not Special Ed,6,0.55,180.0,81.0,,0.92,SED,ElmhurstUnited,
51950,2009-07-11,M,Latino,EL,Not Special Ed,7,0.7,180.0,54.0,1.0,1.0,SED,ElmhurstUnited,
51976,2008-03-23,F,African American,EO,Not Special Ed,8,0.9333,180.0,12.0,3.0,2.08,SED,ElmhurstUnited,
52100,2010-01-30,F,Asian,EO,Not Special Ed,6,0.5333,180.0,84.0,,0.62,SED,ElmhurstUnited,
52101,2008-05-18,F,Asian,RFEP,Not Special Ed,8,0.6167,180.0,69.0,,0.92,SED,ElmhurstUnited,
52263,2009-08-07,M,Latino,EL,Not Special Ed,7,0.6611,180.0,61.0,,1.85,SED,ElmhurstUnited,
52264,2007-12-24,F,Latino,EL,Not Special Ed,8,0.5944,180.0,73.0,,0.46,SED,ElmhurstUnited,
52291,2008-01-02,M,Latino,RFEP,Not Special Ed,8,0.95,180.0,9.0,,3.69,SED,ElmhurstUnited,
52296,2008-04-25,M,Not Reported,RFEP,Not Special Ed,8,0.8444,180.0,28.0,,2.83,SED,ElmhurstUnited,
52314,2010-02-17,M,Latino,EO,Special Ed,6,0.8278,180.0,31.0,,1.85,SED,ElmhurstUnited,
52315,2010-02-17,M,Latino,EO,Special Ed,6,0.8278,180.0,31.0,,1.85,SED,ElmhurstUnited,
52343,2008-04-16,F,Latino,RFEP,Not Special Ed,8,0.8556,180.0,26.0,1.0,2.67,SED,ElmhurstUnited,
52358,2008-11-25,F,Latino,EL,Not Special Ed,7,0.9,180.0,18.0,,1.67,SED,ElmhurstUnited,
52548,2009-08-04,F,Latino,EL,Not Special Ed,7,0.8722,180.0,23.0,,2.31,SED,ElmhurstUnited,
52806,2008-07-05,F,White,EO,Not Special Ed,8,0.9778,180.0,4.0,,4.0,SED,ElmhurstUnited,
52807,2009-07-22,F,White,EO,Not Special Ed,7,0.9389,180.0,11.0,,4.0,SED,ElmhurstUnited,
52897,2007-11-08,M,Latino,RFEP,Not Special Ed,8,0.9222,180.0,14.0,,4.0,SED,ElmhurstUnited,
52907,2009-07-15,F,African American,EO,Not Special Ed,7,0.7833,180.0,39.0,1.0,1.33,SED,ElmhurstUnited,
52912,2007-07-06,M,Latino,EO,Special Ed,8,0.9111,180.0,16.0,1.0,3.08,SED,ElmhurstUnited,
52947,2009-04-09,M,Latino,RFEP,Not Special Ed,7,0.9833,180.0,3.0,,3.54,SED,ElmhurstUnited,
52974,2009-04-02,F,African American,EO,Special Ed,7,0.6333,180.0,66.0,,2.62,SED,ElmhurstUnited,
53090,2008-12-24,F,Latino,EL,Not Special Ed,7,0.9278,180.0,13.0,,2.92,SED,ElmhurstUnited,
53217,2007-12-25,M,Latino,RFEP,Not Special Ed,8,0.8494,166.0,25.0,,2.46,SED,ElmhurstUnited,
53345,2008-03-06,M,Latino,RFEP,Not Special Ed,8,0.9222,180.0,14.0,,3.62,SED,ElmhurstUnited,
53348,2008-12-18,M,Latino,EL,Not Special Ed,6,0.8222,180.0,32.0,,2.15,SED,ElmhurstUnited,
53475,2007-11-20,M,Latino,EL,Not Special Ed,8,0.9722,180.0,5.0,,3.0,SED,ElmhurstUnited,
53659,2008-11-02,F,Latino,EL,Not Special Ed,7,0.6444,180.0,64.0,,1.38,SED,ElmhurstUnited,
53828,2009-09-08,M,Latino,EL,Not Special Ed,6,0.6494,174.0,61.0,,0.77,SED,ElmhurstUnited,
53849,2008-10-20,F,Latino,RFEP,Not Special Ed,7,0.9833,180.0,3.0,,4.0,SED,ElmhurstUnited,
53987,2007-06-25,F,Latino,EL,Not Special Ed,8,0.9722,180.0,5.0,,4.0,SED,ElmhurstUnited,
54011,2009-01-25,F,Latino,EL,Not Special Ed,7,0.9444,180.0,10.0,,2.77,SED,ElmhurstUnited,
54012,2010-05-28,M,Latino,EL,Not Special Ed,6,0.7167,180.0,51.0,,1.15,SED,ElmhurstUnited,
54058,2008-10-16,M,Latino,EL,Not Special Ed,7,0.9389,180.0,11.0,,2.5,SED,ElmhurstUnited,
54091,2009-09-24,F,Latino,EL,Not Special Ed,6,0.9333,180.0,12.0,,2.85,SED,ElmhurstUnited,
54100,2009-03-04,M,Latino,IFEP,Not Special Ed,7,0.9333,180.0,12.0,,2.38,SED,ElmhurstUnited,
54114,2009-02-03,F,Latino,EL,Not Special Ed,7,0.9333,180.0,12.0,,3.31,SED,ElmhurstUnited,
54235,2010-04-25,M,Latino,EL,Not Special Ed,6,0.8333,180.0,30.0,,2.15,SED,ElmhurstUnited,
54397,2007-12-13,M,Latino,EL,Not Special Ed,8,0.9333,30.0,2.0,,2.89,SED,ElmhurstUnited,
54528,2010-01-30,M,Latino,RFEP,Not Special Ed,6,0.9333,180.0,12.0,,4.0,SED,ElmhurstUnited,
54540,2008-01-01,F,Latino,EL,Not Special Ed,8,0.95,180.0,9.0,,2.15,SED,ElmhurstUnited,
54544,2008-05-17,M,Latino,RFEP,Not Special Ed,8,0.9833,180.0,3.0,,3.54,SED,ElmhurstUnited,
54607,2010-06-25,M,Latino,EL,Not Special Ed,6,0.9333,180.0,12.0,,2.62,SED,ElmhurstUnited,
54618,2007-12-28,M,Latino,EL,Special Ed,8,0.7111,180.0,52.0,5.0,0.23,SED,ElmhurstUnited,
54624,2009-05-18,M,Latino,RFEP,Not Special Ed,7,0.9649,57.0,2.0,,0.0,SED,ElmhurstUnited,
54831,2009-11-04,M,Latino,EL,Not Special Ed,6,0.8889,180.0,20.0,,2.69,SED,ElmhurstUnited,
54861,2010-07-11,F,Latino,EL,Not Special Ed,6,0.8556,180.0,26.0,,2.92,SED,ElmhurstUnited,
54866,2008-10-23,F,Latino,EL,Not Special Ed,7,0.8833,180.0,21.0,,2.5,SED,ElmhurstUnited,
55416,2008-01-06,M,African American,EO,Not Special Ed,8,0.12,50.0,44.0,,3.0,Not SED,ElmhurstUnited,
55433,2008-07-31,M,African American,EO,Special Ed,8,0.3389,180.0,119.0,,0.89,SED,ElmhurstUnited,
55434,2010-07-01,F,African American,EO,Not Special Ed,6,0.3483,178.0,116.0,,1.78,SED,ElmhurstUnited,
55468,2009-12-07,M,Latino,RFEP,Not Special Ed,6,0.8556,180.0,26.0,,3.69,SED,ElmhurstUnited,
55577,2009-02-22,F,Latino,EL,Not Special Ed,7,0.9444,180.0,10.0,,4.0,SED,ElmhurstUnited,
55704,2010-01-21,M,Latino,EL,Special Ed,6,0.8778,180.0,22.0,,2.46,SED,ElmhurstUnited,
55705,2010-01-21,F,Latino,RFEP,Not Special Ed,6,0.8667,180.0,24.0,,2.85,SED,ElmhurstUnited,
55773,2008-08-11,M,Latino,EL,Special Ed,8,0.95,180.0,9.0,,2.62,SED,ElmhurstUnited,
55802,2008-03-10,M,Latino,EL,Not Special Ed,7,0.8611,180.0,25.0,,1.08,SED,ElmhurstUnited,
55833,2007-12-29,F,Pacific Islander,EO,Special Ed,8,0.3167,180.0,123.0,,1.14,SED,ElmhurstUnited,
55946,2007-09-18,M,Latino,RFEP,Not Special Ed,8,0.9611,180.0,7.0,,3.54,SED,ElmhurstUnited,
56039,2008-10-03,M,Latino,EL,Not Special Ed,7,0.9556,180.0,8.0,,3.08,SED,ElmhurstUnited,
56055,2009-07-05,F,Latino,RFEP,Not Special Ed,7,0.9778,180.0,4.0,,3.5,SED,ElmhurstUnited,
56204,2008-11-07,M,Latino,EL,Not Special Ed,7,0.8944,180.0,19.0,,2.62,SED,ElmhurstUnited,
56211,2007-09-18,M,Latino,RFEP,Not Special Ed,8,0.9611,180.0,7.0,,3.54,SED,ElmhurstUnited,
56410,2009-04-02,M,Latino,EL,Not Special Ed,6,0.9389,180.0,11.0,,1.92,SED,ElmhurstUnited,
56425,2009-01-10,M,Latino,EL,Not Special Ed,6,0.9889,180.0,2.0,,2.08,SED,ElmhurstUnited,
56481,2010-05-07,F,Latino,EL,Special Ed,6,0.9444,180.0,10.0,,2.0,SED,ElmhurstUnited,
56491,2008-12-05,F,Latino,EL,Not Special Ed,7,0.9833,180.0,3.0,,4.0,SED,ElmhurstUnited,
56527,2008-03-10,F,Latino,EL,Special Ed,8,0.9444,180.0,10.0,,2.31,SED,ElmhurstUnited,
56534,2009-01-13,F,Latino,EL,Not Special Ed,6,0.9889,180.0,2.0,,3.33,SED,ElmhurstUnited,
56569,2010-03-24,F,Latino,RFEP,Not Special Ed,6,0.9278,180.0,13.0,,3.5,SED,ElmhurstUnited,
56620,2008-08-20,M,Latino,EO,Special Ed,8,0.6389,180.0,65.0,,3.23,SED,ElmhurstUnited,
56628,2009-11-29,M,Latino,EL,Not Special Ed,6,0.9167,180.0,15.0,,3.0,SED,ElmhurstUnited,
56648,2010-01-12,F,Latino,RFEP,Not Special Ed,6,0.9,180.0,18.0,,3.83,SED,ElmhurstUnited,
56712,2008-02-05,F,Latino,RFEP,Not Special Ed,8,0.8778,180.0,22.0,,2.77,SED,ElmhurstUnited,
57150,2008-10-03,F,African American,EL,Not Special Ed,8,0.9888,89.0,1.0,,3.85,SED,ElmhurstUnited,
57157,2007-07-04,M,Not Reported,EO,Special Ed,8,0.65,180.0,63.0,2.0,1.85,SED,ElmhurstUnited,
57249,2009-10-13,M,Asian,RFEP,Not Special Ed,6,0.9833,180.0,3.0,,4.0,SED,ElmhurstUnited,
57293,2010-04-05,F,Asian,EO,Not Special Ed,6,0.7784,176.0,39.0,,4.0,SED,ElmhurstUnited,
57580,2009-04-09,M,African American,EO,Not Special Ed,7,0.875,56.0,7.0,,1.77,Not SED,ElmhurstUnited,
57685,2007-03-04,F,Latino,EL,Special Ed,8,0.9,180.0,18.0,,2.23,SED,ElmhurstUnited,
57822,2007-08-31,M,Latino,RFEP,Not Special Ed,8,0.8222,180.0,32.0,,1.15,SED,ElmhurstUnited,
58065,2006-10-25,M,African American,EO,Not Special Ed,8,0.7069,174.0,51.0,,3.0,SED,ElmhurstUnited,
58249,2009-12-29,M,African American,EO,Not Special Ed,6,0.9778,180.0,4.0,,2.17,SED,ElmhurstUnited,
58262,2009-05-23,M,African American,EO,Not Special Ed,7,0.8833,180.0,21.0,,3.17,SED,ElmhurstUnited,
58263,2010-03-30,M,African American,EO,Not Special Ed,6,,,,,2.08,SED,ElmhurstUnited,
58304,2008-11-22,M,African American,EO,Not Special Ed,7,0.9914,116.0,1.0,,0.0,SED,ElmhurstUnited,
58305,2010-02-04,M,African American,EO,Not Special Ed,6,0.9052,116.0,11.0,,0.0,SED,ElmhurstUnited,
58428,2008-04-11,F,Pacific Islander,RFEP,Not Special Ed,8,0.7667,180.0,42.0,,3.31,SED,ElmhurstUnited,
58520,2008-06-24,M,Not Reported,EO,Not Special Ed,8,0.375,24.0,15.0,,0.0,Not SED,ElmhurstUnited,
58800,2009-02-22,F,Latino,EL,Not Special Ed,7,0.7333,135.0,36.0,,2.67,SED,ElmhurstUnited,
58803,2009-02-22,F,Latino,EL,Not Special Ed,7,0.7333,135.0,36.0,,2.67,SED,ElmhurstUnited,
59018,2008-09-04,F,Latino,EL,Not Special Ed,8,0.85,180.0,27.0,,2.38,SED,ElmhurstUnited,
59047,2008-02-29,F,Latino,RFEP,Not Special Ed,8,0.9889,180.0,2.0,,3.85,SED,ElmhurstUnited,
59061,2008-09-11,F,Latino,EL,Not Special Ed,8,0.9278,180.0,13.0,,1.54,SED,ElmhurstUnited,
59154,2010-08-23,M,Latino,EO,Not Special Ed,6,0.8667,180.0,24.0,,4.0,SED,ElmhurstUnited,
59207,2008-03-19,F,Latino,EL,Not Special Ed,7,0.8278,180.0,31.0,,1.5,SED,ElmhurstUnited,
59220,2008-10-30,M,Latino,EL,Not Special Ed,7,0.7333,180.0,48.0,,1.33,SED,ElmhurstUnited,
59280,2008-10-14,F,Latino,EL,Special Ed,7,0.9056,180.0,17.0,,1.83,SED,ElmhurstUnited,
59284,2008-10-18,M,Latino,RFEP,Not Special Ed,7,0.9222,180.0,14.0,,3.69,SED,ElmhurstUnited,
59324,2009-04-20,M,Latino,EL,Not Special Ed,7,0.8444,180.0,28.0,,1.17,SED,ElmhurstUnited,
59342,2010-04-21,M,Latino,EL,Special Ed,6,0.7,180.0,54.0,,2.46,SED,ElmhurstUnited,
59374,2009-01-11,F,Latino,EL,Not Special Ed,7,0.9833,180.0,3.0,,4.0,SED,ElmhurstUnited,
59375,2007-03-09,M,Latino,EL,Not Special Ed,8,0.9833,180.0,3.0,,3.85,SED,ElmhurstUnited,
59459,2009-02-22,M,Latino,EL,Not Special Ed,7,0.9111,180.0,16.0,,2.23,SED,ElmhurstUnited,
59580,2008-01-22,F,Latino,EL,Not Special Ed,8,0.9333,180.0,12.0,,3.54,SED,ElmhurstUnited,
59655,2009-09-07,F,Latino,EL,Not Special Ed,6,0.9944,180.0,1.0,,3.54,SED,ElmhurstUnited,
59700,2010-02-07,F,Latino,EL,Special Ed,6,0.9333,180.0,12.0,,3.69,SED,ElmhurstUnited,
59701,2007-12-10,F,Latino,RFEP,Not Special Ed,8,0.6,180.0,72.0,,2.33,SED,ElmhurstUnited,
59721,2007-12-12,M,Latino,EO,Not Special Ed,8,0.9438,89.0,5.0,,3.23,SED,ElmhurstUnited,
59790,2008-01-27,F,Latino,EL,Not Special Ed,8,0.9389,180.0,11.0,,2.38,SED,ElmhurstUnited,
59802,2009-07-15,M,Latino,EL,Not Special Ed,7,0.9889,180.0,2.0,,3.23,SED,ElmhurstUnited,
